ANIO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_12|VENTAS_NETAS_TARIFA_0|EXPORTACIONES|COMPRAS_ENTAS_TARIFA_12|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2022|3|D|GUAYAS|NARANJITO|133908,2500|0,0000|0,0000|2064,3400|231,0200|0,0000|0,0000|2295,3600|133908,2500
2022|2|Q|MORONA SANTIAGO|TAISHA|2500,0000|1763,2300|0,0000|41722,0700|17446,4100|0,0000|0,0000|59168,4800|4263,2300
2022|3|X|PICHINCHA|QUITO|800,0000|5822,7600|0,0000|616,0400|0,0000|0,0000|0,0000|616,0400|6622,7600
2022|1|D|ESMERALDAS|ESMERALDAS|1178,7000|0,0000|0,0000|65,4500|0,0000|0,0000|0,0000|65,4500|1178,7000
2022|1|L|ZAMORA CHINCHIPE|PALANDA|5331,9400|1413,0400|0,0000|2303,9200|27,7100|0,0000|0,0000|2331,6300|6744,9800
2022|2|L|EL ORO|BALSAS|9154,1100|1686,0900|0,0000|2467,5000|438,4700|0,0000|0,0000|2905,9700|10840,2000
2022|2|B|TUNGURAHUA|SANTIAGO DE PILLARO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|1|B|PICHINCHA|MEJIA|0,0000|0,0100|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0100
2022|1|R|CHIMBORAZO|GUAMOTE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|3|Q|AZUAY|NABON|0,0000|0,0000|0,0000|957,4900|889,0000|0,0000|0,0000|1846,4900|0,0000
2022|1|P|MANABI|JAMA|1446,5600|0,0000|0,0000|100,0000|0,0000|0,0000|0,0000|100,0000|1446,5600
2022|1|E|GUAYAS|SALITRE|1000,0000|8950,2600|0,0000|1285,3200|1200,0000|0,0000|0,0000|2485,3200|9950,2600
2022|3|C|LOJA|SOZORANGA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|3|V|MANABI|MANTA|213,3600|0,0000|0,0000|212,7400|0,0000|0,0000|0,0000|212,7400|213,3600
2022|3|W|GUAYAS|BALZAR|590,0000|0,0000|0,0000|440,5600|234,3900|0,0000|0,0000|674,9500|590,0000
2022|2|X|MORONA SANTIAGO|MORONA|30,0000|3168,5000|0,0000|0,0000|4310,0200|0,0000|0,0000|4310,0200|3198,5000
2022|1|R|AZUAY|PAUTE|0,0000|0,0000|0,0000|112,3600|52,2000|0,0000|0,0000|164,5600|0,0000
2022|2|Q|CAÑAR|SUSCAL|0,0000|845,0000|0,0000|0,0000|810,0000|0,0000|0,0000|810,0000|845,0000
2022|2|X|COTOPAXI|PUJILI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|3|T|GUAYAS|GENERAL ANTONIO ELIZALDE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|3|U|GUAYAS|GUAYAQUIL|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|1|K|COTOPAXI|PANGUA|2317,6000|155715,0200|0,0000|25091,8600|2793,7100|0,0000|17,5000|27903,0700|158032,6200
2022|2|T|MANABI|24 DE MAYO|0,0000|2,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|2,0000
2022|1|Q|LOS RIOS|BABA|1384,3800|2447,1500|0,0000|3959,1700|2398,2700|0,0000|0,0000|6357,4400|3831,5300
2022|3|R|COTOPAXI|SIGCHOS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|2|P|GUAYAS|GENERAL ANTONIO ELIZALDE|0,0000|22311,0200|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|22311,0200
2022|2|D|SANTA ELENA|SALINAS|50118,7200|0,0000|0,0000|3728,9200|604,0000|0,0000|12,5000|4345,4200|50118,7200
2022|2|D|ESMERALDAS|RIO VERDE|0,0000|987,5000|0,0000|323,0400|2235,4500|0,0000|0,0000|2558,4900|987,5000
2022|2|K|ZAMORA CHINCHIPE|YACUAMBI|0,0000|0,0000|0,0000|777,6900|0,0000|0,0000|0,0000|777,6900|0,0000
2022|3|B|LOJA|SOZORANGA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|2|L|EL ORO|HUAQUILLAS|26595,6800|13627,7100|0,0000|9148,9400|27962,7100|0,0000|0,0000|37111,6500|40223,3900
2022|1|Q|ZAMORA CHINCHIPE|PAQUISHA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|1|R|BOLIVAR|LAS NAVES|234,0000|0,0000|0,0000|349,0000|0,0000|0,0000|0,0000|349,0000|234,0000
2022|3|K|MANABI|JARAMIJO|903,8300|3166005,0200|1675441,7200|1234189,7300|1331086,1500|0,0000|3497,6500|2568773,5300|4842350,5700
2022|3|K|SUCUMBIOS|CASCALES|0,0000|0,0000|0,0000|26,0200|0,0000|0,0000|0,0000|26,0200|0,0000
2022|3|K|CAÑAR|BIBLIAN|43230,8100|3160049,0700|0,0000|539313,5200|187575,4700|0,0000|895,0000|727783,9900|3203279,8800
2022|1|L|ZAMORA CHINCHIPE|EL PANGUI|5190,7400|9854,0600|0,0000|5255,6600|229,8600|0,0000|30,0000|5515,5200|15044,8000
2022|2|O|ORELLANA|LORETO|0,0000|0,0000|0,0000|108749,8200|4708,6600|0,0000|404,5400|113863,0200|0,0000
2022|1|B|GUAYAS|COLIMES|7503,0000|0,0000|0,0000|1431,2700|0,0000|0,0000|0,0000|1431,2700|7503,0000
2022|1|O|TUNGURAHUA|CEVALLOS|3974,4500|36260,1900|0,0000|10591,7700|125,6300|0,0000|0,0000|10717,4000|40234,6400
2022|2|A|AZUAY|PUCARA|15385,9500|0,0000|0,0000|201,8900|0,0000|0,0000|0,0000|201,8900|15385,9500
2022|1|P|CHIMBORAZO|CUMANDA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|2|V|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|1|L|BOLIVAR|ECHEANDIA|2952,1900|3122,4000|0,0000|231,7800|3176,7800|0,0000|0,0000|3408,5600|13341,0400
2022|1|R|BOLIVAR|CHILLANES|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|1|R|MORONA SANTIAGO|TAISHA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|3|B|GUAYAS|NOBOL|5000,0000|6500,0000|0,0000|4999,9100|600,0000|0,0000|0,0000|5599,9100|11500,0000
2022|3|I|CHIMBORAZO|CHAMBO|11148,8400|13800,7100|0,0000|9615,2500|31340,2700|0,0000|0,0000|40955,5200|24949,5500
2022|1|V|PICHINCHA|QUITO|93172,8400|20760,3400|0,0000|44256,6600|27847,7300|0,0000|0,0000|72104,3900|113933,1800
2022|1|R|ORELLANA|AGUARICO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|2|E|MANABI|TOSAGUA|0,0000|239639,5500|0,0000|1401,6800|1327,5000|0,0000|0,0000|2729,1800|239639,5500
2022|2|G|AZUAY|CAMILO PONCE ENRIQUEZ|1963574,9400|1301870,8900|453699,3800|1992439,4600|2097140,5900|282,2900|34007,1600|4123869,5000|3736394,0900
2022|3|F|PICHINCHA|PUERTO QUITO|8766,1300|20280,0000|0,0000|49334,7000|755,2000|0,0000|0,0000|50089,9000|29046,1300
2022|3|G|COTOPAXI|LA MANA|2823088,2500|1917948,7900|28286,2500|3106470,6600|1858855,2200|0,0000|18162,9900|4983488,8700|4839519,0100
2022|3|K|EL ORO|MACHALA|798174,2100|1559889,8000|0,0000|1420226,9600|283597,4900|2393447,2100|7759,1400|4114615,0200|2365925,2300
2022|3|H|ORELLANA|LA JOYA DE LOS SACHAS|1145325,9100|1677724,3200|0,0000|841829,7200|552054,0100|867398,0500|10368,6000|2271650,3800|2823050,2300
2022|3|A|TUNGURAHUA|BAÑOS DE AGUA SANTA|1423,6800|433717,0800|0,0000|9723,7900|355282,9900|0,0000|609,1500|365615,9300|435140,7600
2022|3|C|PICHINCHA|PUERTO QUITO|2037,0900|49827,5000|0,0000|6496,5300|142098,3500|0,0000|5000,0000|153594,8800|51864,5900
2022|3|G|GUAYAS|NOBOL|211524,4800|1472251,0100|0,0000|407226,9400|1053671,4200|0,0000|980,9000|1461879,2600|1762975,1400
2022|2|S|TUNGURAHUA|AMBATO|1268433,0100|2741432,0100|0,0000|1054280,2400|468516,9200|22928,6200|8890,9600|1554616,7400|4014412,6900
2022|3|H|MANABI|ROCAFUERTE|0,0000|95586,0100|0,0000|6537,7700|62115,2300|0,0000|0,0000|68653,0000|95586,0100
2022|3|G|GUAYAS|SANTA LUCIA|289351,5600|3777712,3100|0,0000|547487,9000|2827635,6300|0,0000|300,0000|3375423,5300|4068359,0100
2022|3|A|MANABI|CHONE|39886,5200|557041,6400|0,0000|112242,3200|412249,0100|0,0000|832,4100|525323,7400|597232,7600
2022|3|F|SUCUMBIOS|PUTUMAYO|3380,5700|0,0000|0,0000|6998,2800|3207,4000|0,0000|0,0000|10205,6800|3380,5700
2022|3|G|IMBABURA|ANTONIO ANTE|4329567,4900|1619260,2400|0,0000|4241763,4900|1641364,5400|437347,1600|50041,2900|6370516,4800|6446952,8800
2022|3|G|CHIMBORAZO|RIOBAMBA|24907167,8700|10403625,1100|458794,2100|28686981,2300|11421987,2000|639545,7700|72706,0300|40821220,2300|40035395,8100
2022|3|C|CHIMBORAZO|RIOBAMBA|1949024,2400|4702948,5100|0,0000|1614797,0300|2331589,5700|394639,8200|72330,9800|4413357,4000|6764145,3300
2022|1|R|IMBABURA|OTAVALO|3705,5700|78123,4800|0,0000|9871,9600|1305,3200|0,0000|0,0000|11177,2800|81829,0500
2022|2|M|ORELLANA|LA JOYA DE LOS SACHAS|856647,6600|16459,8100|0,0000|325923,1400|168350,9300|0,0000|1608,7500|495882,8200|873707,4700
2022|3|M|COTOPAXI|PANGUA|47913,1700|27364,1300|0,0000|49126,3900|10743,9000|0,0000|0,0000|59870,2900|79210,8900
2022|2|J|LOJA|CATAMAYO|50866,3200|914,7200|0,0000|13352,6100|2451,7200|0,0000|971,6000|20716,3300|51781,0400
2022|3|G|MANABI|MANTA|45838310,7500|35272418,0200|10116838,3500|48267184,7200|34250450,3000|2473853,0100|241258,9800|85232747,0100|92515778,3800
2022|1|P|PICHINCHA|MEJIA|19681,2900|139447,0700|0,0000|33399,0900|6391,8100|0,0000|3477,1500|43268,0500|159128,3600
2022|2|H|GUAYAS|DAULE|430148,2100|805931,9000|43820,0000|752624,0300|295347,7400|6172,6300|13671,0100|1067815,4100|1281042,1100
2022|1|I|MORONA SANTIAGO|PALORA|979,6200|2087,4200|0,0000|1115,3500|0,0000|0,0000|0,0000|1115,3500|3067,0400
2022|1|R|GUAYAS|MILAGRO|13848,7700|108374,4700|0,0000|15543,7700|88708,3700|0,0000|0,0000|104252,1400|122223,2400
2022|1|N|LOS RIOS|QUEVEDO|442051,7900|112949,5100|2000,0000|141998,1500|79555,6600|0,0000|9981,7100|231535,5200|584084,1900
2022|1|G|MANABI|PEDERNALES|2352783,8700|3739620,3000|0,0000|2682755,7600|2621227,3900|370979,3300|58285,9600|5733248,4400|6098477,4200
2022|1|S|PICHINCHA|QUITO|48110398,0200|22064379,4700|544695,7400|27597481,4000|6433868,2200|26841045,5900|344481,4700|61982413,4200|70988332,4300
2022|1|G|MANABI|JIPIJAPA|1622802,9600|950687,6600|0,0000|1614882,9100|752189,2900|924,2300|325,8500|2368322,2800|2574263,9200
2022|1|A|ORELLANA|ORELLANA|26582,6300|251500,1300|0,0000|25330,7800|112748,5900|0,0000|2232,2600|140311,6300|278082,7600
2022|1|N|AZUAY|SIGSIG|4571,0000|0,0000|0,0000|1707,9700|129,5300|0,0000|0,0000|1837,5000|4571,0000
2022|1|I|COTOPAXI|SALCEDO|137391,8100|25565,0900|0,0000|66461,2200|56975,4400|0,0000|2566,8600|126003,5200|162956,9000
2022|1|F|LOS RIOS|QUEVEDO|1349541,3400|64255,6800|0,0000|1967305,9500|138374,2000|245,6900|688,0000|2106613,8400|1415847,0200
2022|1|P|GUAYAS|SAN JACINTO DE YAGUACHI|3500,0000|37084,9500|0,0000|1415,5400|1383,5300|0,0000|0,0000|2799,0700|40584,9500
2022|1|R|COTOPAXI|PANGUA|430,0000|0,0000|0,0000|405,0000|0,0000|0,0000|0,0000|405,0000|430,0000
2022|1|C|IMBABURA|COTACACHI|21241,3900|72394,5900|0,0000|45367,9000|38717,8900|500,0000|1643,2500|86229,0400|93640,9800
2022|1|S|COTOPAXI|SALCEDO|173755,2600|120303,7100|0,0000|185278,8800|43797,3200|625,4500|436,0000|230137,6500|294058,9700
2022|1|Q|MANABI|MANTA|207338,6800|1562532,5300|0,0000|2399992,5800|1927920,9800|6025,0400|45415,0400|4379353,6400|1769871,2200
2022|1|H|SANTA ELENA|SALINAS|26577,9500|135006,5900|0,0000|118355,3000|46089,1700|0,0000|11491,5200|175935,9900|180840,8400
2022|1|G|GUAYAS|MILAGRO|13697819,6500|18925410,0300|1971678,6500|15610189,7500|15879046,7300|645289,6100|67964,3200|32241590,4100|34635713,8300
2022|1|H|GUAYAS|CORONEL MARCELINO MARIDUEÑA|1750,0000|94237,7600|0,0000|10151,4800|160007,3700|0,0000|345,0000|170503,8500|95987,7600
2022|1|A|MANABI|JIPIJAPA|6654,4400|500661,2400|0,0000|110923,6200|392712,5000|0,0000|643,0000|504279,1200|509141,3200
2022|1|N|ZAMORA CHINCHIPE|CENTINELA DEL CONDOR|11950,0000|0,0100|0,0000|10871,8600|388,5000|0,0000|1440,0000|12700,3600|11950,0100
2022|2|M|IMBABURA|COTACACHI|61087,2900|37305,2300|0,0000|123716,6800|48552,3700|1281,3100|4681,9500|178232,3100|98397,5300
2022|2|M|TUNGURAHUA|SANTIAGO DE PILLARO|436728,7700|14344,9800|0,0000|288107,2500|14030,0100|0,0000|1644,0000|303781,2600|451073,7500
2022|2|M|SANTA ELENA|SANTA ELENA|764209,4000|363116,1500|0,0000|645318,5500|210218,9500|0,0000|2520,1300|858057,6300|1127589,4800
2022|2|S|LOS RIOS|MOCACHE|3556,4000|88803,0500|0,0000|14283,1100|39889,5000|0,0000|0,0000|54172,6100|92359,4500
2022|1|M|CHIMBORAZO|PENIPE|39102,8800|11259,7900|0,0000|65335,4200|3144,1900|0,0000|0,0000|68479,6100|50362,6700
2022|2|G|LOS RIOS|QUINSALOMA|1304775,3900|1826900,7600|348712,1800|1419427,5100|2231969,4200|334,5700|40013,9200|3691745,4200|3481238,3300
2022|2|N|ESMERALDAS|ATACAMES|45097,5100|143,0600|0,0000|52162,4300|4389,2000|0,0000|0,0000|56551,6300|45240,5700
2022|2|L|SUCUMBIOS|GONZALO PIZARRO|2307,0700|270,0000|0,0000|840,2100|181,3900|0,0000|0,0000|1021,6000|2577,0700
2022|2|G|LOS RIOS|VALENCIA|1043390,1100|660704,6400|179133,5000|941716,4000|684061,7400|278545,3100|28388,2900|1932711,7400|1912139,8100
2022|2|G|EL ORO|ZARUMA|1330790,5600|924777,3600|0,0000|1266173,2800|921986,4100|20144,2500|1736,5100|2210040,4500|2272632,2500
2022|2|C|MANABI|SANTA ANA|34177,4700|29488,0000|0,0000|17000,4300|4246,4900|0,0000|0,0000|21246,9200|63665,4700
2022|2|F|MANABI|PORTOVIEJO|4079560,2200|110499,6500|0,0000|1828122,2400|404920,2200|53714,0900|56845,6200|2343602,1700|4190069,8700
2022|2|K|CHIMBORAZO|RIOBAMBA|92198,8500|842082,7500|0,0000|1231784,8200|497604,6800|0,0000|15622,6900|1745012,1900|934281,6000
2022|2|H|NAPO|TENA|78608,7500|172145,3400|0,0000|118683,3200|42010,1900|0,0000|1307,7500|162001,2600|250754,0900
2022|2|J|LOS RIOS|VALENCIA|10574,9900|0,0000|0,0000|11359,7500|190,2200|0,0000|0,0000|11549,9700|10574,9900
2022|2|G|LOS RIOS|VENTANAS|3456622,7200|7794372,3800|219467,1500|3656037,2500|4885453,9200|60303,4200|72481,3400|8674275,9300|11509259,4300
2022|2|F|LOJA|ESPINDOLA|168956,0200|0,0000|0,0000|23395,0600|8975,6100|0,0000|76,5000|32447,1700|168966,0200
2022|2|R|CHIMBORAZO|RIOBAMBA|105744,6700|160145,8300|0,0000|48199,0500|30963,7500|0,0000|389,7500|79552,5500|265890,5100
2022|3|C|COTOPAXI|SALCEDO|705141,2900|2515506,4000|12630,0000|1278075,5200|1842359,1900|179077,9100|73073,4700|3372586,0900|3610431,6400
2022|3|M|MANABI|JIPIJAPA|507912,9700|166098,0100|4500,0000|332705,0100|114642,4900|287,5600|570,0000|448205,0600|727110,3900
2022|2|P|SANTA ELENA|SANTA ELENA|14921,6100|86860,2400|0,0000|19943,4600|17165,3900|0,0000|720,7200|37829,5700|101920,0500
2022|3|G|MANABI|JIPIJAPA|1091573,5400|906547,6300|0,0000|1507638,2000|667530,0600|6364,3100|80,0000|2181612,5700|2380985,4800
2022|3|A|GUAYAS|DAULE|52167,0800|6769925,6600|0,0000|793953,3900|4849111,2600|56596,6500|35048,1900|5734709,4900|6826552,2400
2022|3|M|LOJA|GONZANAMA|151690,3800|6063,2500|0,0000|189212,0800|10892,1700|0,0000|0,0000|200104,2500|159027,6300
2022|3|G|LOS RIOS|URDANETA|932372,8400|959553,6800|705223,3400|983013,6300|1535475,8700|3637,1900|625,0000|2522751,6900|2636555,6000
2022|3|M|LOS RIOS|MONTALVO|127824,0300|59430,5500|0,0000|78561,5600|129129,9600|0,0000|265,4500|207956,9700|190150,8800
2022|3|C|MANABI|MANTA|4774897,0500|22498955,9100|24102345,9300|10735571,5100|20358685,9400|28225993,0600|69695,4700|59975628,0100|51525535,6400
2022|3|R|ZAMORA CHINCHIPE|CENTINELA DEL CONDOR|656,2500|7528,3000|0,0000|760,8500|5,0000|0,0000|0,0000|765,8500|8184,5500
2022|3|F|AZUAY|CAMILO PONCE ENRIQUEZ|123372,2000|219224,4000|0,0000|180038,2600|33592,1200|0,0000|3035,5500|216665,9300|342596,6000
2022|1|F|BOLIVAR|CHILLANES|0,0100|0,0000|0,0000|4243,8300|2676,7300|0,0000|0,0000|6920,5600|0,0100
2022|3|G|CAÑAR|LA TRONCAL|4279057,1900|2370566,6500|0,0100|4771457,4600|2260973,6700|100783,0000|6115,5400|7139329,6700|7077479,3900
2022|2|R|EL ORO|ZARUMA|111,2000|0,0000|0,0000|17,9600|0,0000|0,0000|0,0000|17,9600|111,2000
2022|3|G|TUNGURAHUA|QUERO|688975,8600|540696,4300|0,0000|764724,0200|661531,7200|0,0000|7463,5800|1433719,3200|1239480,2600
2022|3|N|MANABI|PORTOVIEJO|2134591,3900|158913,3400|0,0000|377398,5500|274367,7100|1702,5000|19657,5500|673126,3100|2343103,6100
2022|3|N|GUAYAS|CORONEL MARCELINO MARIDUEÑA|95746,1400|0,0500|0,0000|20381,1100|7665,1900|0,0000|295,8000|28342,1000|96335,4700
2022|3|C|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|57848,9700|745376,9400|0,0000|79503,1800|577223,4700|0,0000|6731,3900|663458,0400|805995,2300
2022|1|I|COTOPAXI|LA MANA|54663,8400|11391,0100|0,0000|46122,9400|9957,8500|0,0000|959,7000|57040,4900|66507,0000
2022|3|D|MANABI|MANTA|3214,2900|70064,8300|0,0000|21900,2800|1638,0500|0,0000|0,0000|23538,3300|73279,1200
2022|1|G|TUNGURAHUA|CEVALLOS|283285,5600|1463836,7600|0,0000|442497,3900|1058927,2200|80779,9900|10037,8200|1592242,4200|1752154,1800
2022|1|G|MORONA SANTIAGO|LIMON - INDANZA|488104,9400|107686,1600|0,0000|565298,9200|104801,6400|0,0000|0,0000|670100,5600|595791,1000
2022|2|I|GUAYAS|LOMAS DE SARGENTILLO|1645,0000|3,0000|0,0000|1458,2200|0,0000|0,0000|0,0000|1458,2200|1648,0000
2022|2|A|AZUAY|SIGSIG|2285,4200|122264,2400|0,0000|23671,1100|52129,6100|0,0000|20468,1000|96268,8200|124549,6600
2022|3|O|LOS RIOS|VINCES|0,0000|4924,3400|0,0000|113807,4000|48470,0300|0,0000|0,0000|162277,4300|4924,3400
2022|3|C|TUNGURAHUA|PATATE|697208,8900|6945,5100|0,0000|1285581,4900|143225,3100|0,0000|13567,2500|1442374,0500|707290,9900
2022|1|A|LOS RIOS|MOCACHE|179196,4400|1566086,3000|0,0000|358105,4100|1067676,1700|0,0000|20553,1000|1446334,6800|1745282,7400
2022|1|P|PICHINCHA|RUMIÑAHUI|61221,4500|1165031,5600|0,0000|361206,8200|108164,5000|198,1300|17693,7700|487263,2200|1226253,0100
2022|1|I|LOS RIOS|VALENCIA|61778,9900|24090,0900|0,0000|29254,2000|27276,8300|0,0000|297,5800|56828,6100|88369,0800
2022|1|M|MANABI|MANTA|2954680,5300|1413728,0800|60647,2600|2754773,6900|615299,3000|7628,7400|50586,2600|3428287,9900|4436081,4100
2022|1|C|LOJA|CATAMAYO|286238,0900|1238772,8500|0,0000|442902,9000|1130297,9400|58266,2500|1873,6500|1633340,7400|1525010,9400
2022|1|G|LOJA|PINDAL|369574,1600|1727147,1000|0,0000|398840,3800|1562760,7600|0,0000|8069,2000|1969670,3400|2096721,2600
2022|1|N|CHIMBORAZO|PENIPE|850,5000|0,0000|0,0000|782,2900|0,0000|0,0000|0,0000|782,2900|850,5000
2022|1|H|TUNGURAHUA|SAN PEDRO DE PELILEO|61499,4700|528388,9800|0,0000|83799,8000|322171,3800|86258,1000|4623,1000|496852,3800|589888,4500
2022|1|G|EL ORO|LAS LAJAS|29138,7000|165849,3700|515719,1100|77069,2300|976679,3300|0,0000|6170,2500|1059918,8100|710707,1800
2022|1|M|MANABI|JIPIJAPA|397872,0700|431235,3500|4000,0000|291790,6700|62343,2300|197,8500|370,0000|354359,2300|833117,4200
2022|1|M|GALAPAGOS|SANTA CRUZ|509964,2600|136428,3500|0,0000|425654,4800|133800,2900|0,0000|0,0000|559454,7700|646392,6100
2022|1|P|COTOPAXI|PUJILI|1058,9500|10661,6500|0,0000|1041,0800|64,4600|0,0000|0,0000|1105,5400|11720,6000
2022|2|J|GUAYAS|DURAN|164903,9600|3779,9100|4390,0000|110878,2100|9428,9100|0,0000|0,0000|122717,4300|173073,8700
2022|1|G|MORONA SANTIAGO|GUALAQUIZA|1705435,6300|541413,0100|0,0000|2115100,0100|613603,8900|0,0000|1778,5000|2730482,4000|2248183,3000
2022|2|I|LOS RIOS|PUEBLO VIEJO|36442,7200|70437,2600|0,0000|32472,8400|52994,8700|0,0000|0,0000|85467,7100|106879,9800
2022|2|M|MORONA SANTIAGO|SAN JUAN BOSCO|1725,8400|5,0000|0,0000|2406,9900|64,0000|0,0000|0,0000|2470,9900|3523,3400
2022|2|S|CAÑAR|LA TRONCAL|24541,7900|27842,4400|0,0000|25068,5000|4074,2500|0,0000|61,5000|29204,2500|53159,2300
2022|2|G|GUAYAS|GUAYAQUIL|1206404013,6500|488419045,5400|236939497,9800|792204057,7700|493885418,1500|414504681,7000|2857344,3200|1708636022,9900|1938632063,8100
2022|2|C|AZUAY|CUENCA|99097427,6900|36467640,4500|11901247,2400|48615403,4400|21924744,4600|45741524,2900|582576,9300|117062727,1600|147489206,2800
2022|2|O|ESMERALDAS|ESMERALDAS|218878,0900|299707,5700|0,0000|3268642,9400|169883,3200|0,0000|0,0000|3438526,2600|518585,6600
2022|2|C|MANABI|MANTA|3967143,5900|22091046,5300|24158229,8700|7786540,6700|16922758,4700|16803368,5500|65957,0700|41693991,8500|50329596,1100
2022|2|G|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|97003790,2600|33336505,8500|5927715,6100|86831277,0300|33892021,0200|6478983,8400|896404,0200|128100115,9100|136406414,6200
2022|2|P|SANTA ELENA|LA LIBERTAD|19071,0200|359323,0400|0,0000|89250,7000|28753,2800|0,0000|5392,6000|123396,5800|378954,0600
2022|2|I|GUAYAS|SANTA LUCIA|4563,0100|386,4900|0,0000|4838,4800|150,5900|0,0000|0,0000|4989,0700|5205,5000
2022|2|S|PASTAZA|PASTAZA|123347,0600|75828,5900|0,0000|152855,4500|88031,1700|152,4600|16192,4400|257231,5200|199185,6500
2022|2|C|ESMERALDAS|ATACAMES|29367,9100|43213,7400|0,0000|39320,5600|9716,2200|0,0000|0,0000|49036,7800|72581,6500
2022|2|I|EL ORO|HUAQUILLAS|55018,3700|6571,5000|0,0000|49671,8800|6256,4800|0,0000|0,0000|55928,3600|62272,9700
2022|2|M|EL ORO|ATAHUALPA|25298,0900|134,8100|0,0000|8064,5300|1019,2700|0,0000|0,0000|9083,8000|25432,9000
2022|2|C|GUAYAS|BALZAR|1110500,1700|57091,3800|0,0000|875380,7100|200172,1500|0,0000|19766,6900|1095319,5500|1168143,5500
2022|2|C|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|6569287,8600|2666754,0700|849552,9000|4288176,6900|3168955,6900|1357838,6900|127453,3500|8942883,2500|10119778,1800
2022|2|G|GUAYAS|MILAGRO|14649079,8800|20031224,8500|1671319,2300|15294094,7000|16959948,5200|295208,4000|56596,6700|32656348,6800|37073820,9600
2022|2|G|TUNGURAHUA|BAÑOS DE AGUA SANTA|2452144,8600|821531,7000|0,0000|1786832,9200|636410,6000|7127,4100|9925,2900|2440296,2200|3273676,5600
2022|2|P|PICHINCHA|MEJIA|21310,2900|95116,9300|0,0000|16872,3800|9572,8800|0,0000|5161,3800|31606,6400|116427,2200
2022|2|G|MORONA SANTIAGO|MORONA|3674142,7100|960514,1200|0,0000|3482959,6600|915951,3100|16596,0900|3488,1200|4418995,1800|4746496,8400
2022|3|R|PICHINCHA|QUITO|6539401,4400|3569970,3100|10572,0300|4625700,9300|1149804,5200|115932,2900|108947,8200|6001664,3900|10248243,7000
2022|1|G|MORONA SANTIAGO|TAISHA|45703,7400|49688,8100|0,0000|66510,4200|45931,2200|0,0000|421,9900|112863,6300|95392,5500
2022|3|E|PICHINCHA|QUITO|6763097,5700|4628603,9100|222275,5100|6299126,6200|1612014,9600|868585,9300|28534,5800|8808262,0900|11630058,9700
2022|3|Q|ESMERALDAS|ESMERALDAS|29834,2200|276367,1500|0,0000|428563,4600|271517,7600|0,0000|1400,0000|701481,2200|306501,3800
2022|3|G|MANABI|CHONE|3979858,7600|4703991,8700|0,0000|4682725,9200|3126413,6600|38332,7900|10222,3900|7857694,7600|9057512,9200
2022|1|H|GUAYAS|NARANJITO|290050,6100|214945,0600|0,0000|310536,8200|160917,8100|0,0000|0,0000|471454,6300|504995,6700
2022|3|C|COTOPAXI|SAQUISILI|3603,4400|281907,8800|0,0000|14939,8200|265121,3200|0,0000|0,0000|280061,1400|285511,3200
2022|3|G|AZUAY|CUENCA|261087205,8300|51748180,8400|428669,5600|168243770,3000|42858859,6700|83593163,6500|890279,7500|295641876,3400|335182172,0100
2022|3|C|TUNGURAHUA|AMBATO|34855050,4400|7879604,5800|4591524,0300|19539722,5300|5182008,5900|13698961,2100|306340,6900|38728082,9100|48349813,8500
2022|3|G|GUAYAS|BALZAR|626894,8800|1378711,6400|170447,2000|821919,8600|1016501,8600|120,0000|11134,6700|1849676,3900|2198056,4700
